PATHWAY SORTORDER	BIOCHEMICAL	SUPER PATHWAY	SUB PATHWAY	COMP ID	PLATFORM	CHEMICAL ID
2403	sphingomyelin (d17:2/16:0, d18:2/15:0)*	Lipid	Sphingolipid Metabolism	57483	LC/MS Pos Late	100015793
2402	sphingomyelin (d18:0/18:0, d19:0/17:0)*	Lipid	Sphingolipid Metabolism	57473	LC/MS Pos Late	100009027
2401	sphingomyelin (d18:0/20:0, d16:0/22:0)*	Lipid	Sphingolipid Metabolism	57476	LC/MS Pos Late	100015786
2374	sphingomyelin (d18:1/14:0, d16:1/16:0)*	Lipid	Sphingolipid Metabolism	42463	LC/MS Pos Late	100004328
2378	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	Lipid	Sphingolipid Metabolism	52615	LC/MS Pos Late	100008920
2379	sphingomyelin (d18:1/18:1, d18:2/18:0)	Lipid	Sphingolipid Metabolism	37529	LC/MS Pos Late	100002106
2405	sphingomyelin (d18:1/19:0, d19:1/18:0)*	Lipid	Sphingolipid Metabolism	57475	LC/MS Pos Late	100015787
2380	sphingomyelin (d18:1/20:0, d16:1/22:0)*	Lipid	Sphingolipid Metabolism	48490	LC/MS Pos Late	100006290
2381	sphingomyelin (d18:1/20:1, d18:2/20:0)*	Lipid	Sphingolipid Metabolism	48491	LC/MS Pos Late	100006292
2395	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	Lipid	Sphingolipid Metabolism	57481	LC/MS Pos Late	100006293
2382	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	Lipid	Sphingolipid Metabolism	52495	LC/MS Pos Late	100009025
2383	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	Lipid	Sphingolipid Metabolism	48493	LC/MS Pos Late	100006295
2400	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	Lipid	Sphingolipid Metabolism	57477	LC/MS Pos Late	100006296
2385	sphingomyelin (d18:1/24:1, d18:2/24:0)*	Lipid	Sphingolipid Metabolism	47153	LC/MS Pos Late	100005986
2399	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	Lipid	Sphingolipid Metabolism	57478	LC/MS Pos Late	100015792
2375	sphingomyelin (d18:2/14:0, d18:1/14:1)*	Lipid	Sphingolipid Metabolism	47154	LC/MS Pos Late	100005985
2377	sphingomyelin (d18:2/16:0, d18:1/16:1)*	Lipid	Sphingolipid Metabolism	42459	LC/MS Pos Late	100004329
2404	sphingomyelin (d18:2/18:1)*	Lipid	Sphingolipid Metabolism	57474	LC/MS Pos Late	100015788
2394	sphingomyelin (d18:2/21:0, d16:2/23:0)*	Lipid	Sphingolipid Metabolism	57480	LC/MS Pos Late	100015790
2384	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	Lipid	Sphingolipid Metabolism	52435	LC/MS Pos Late	100008956
2393	sphingomyelin (d18:2/23:1)*	Lipid	Sphingolipid Metabolism	57482	LC/MS Pos Late	100015791
2386	sphingomyelin (d18:2/24:1, d18:1/24:2)*	Lipid	Sphingolipid Metabolism	52437	LC/MS Pos Late	100008957
2396	sphingomyelin (d18:2/24:2)*	Lipid	Sphingolipid Metabolism	57479	LC/MS Pos Late	100015789
2389	sphingosine	Lipid	Sphingolipid Metabolism	17747	LC/MS Pos Late	297
2390	sphingosine 1-phosphate	Lipid	Sphingolipid Metabolism	34445	LC/MS Pos Late	100000626
4053	stachydrine	Xenobiotics	Food Component/Plant	34384	LC/MS Pos Early	100001296
1169	stearate (18:0)	Lipid	Long Chain Fatty Acid	1358	LC/MS Neg	439
1201	stearidonate (18:4n3)	Lipid	Polyunsaturated Fatty Acid (n3 and n6)	33969	LC/MS Neg	100001229
1637	stearoyl ethanolamide	Lipid	Endocannabinoid	38625	LC/MS Pos Late	100002254
2369	stearoyl sphingomyelin (d18:1/18:0)	Lipid	Sphingolipid Metabolism	19503	LC/MS Pos Late	1538
2321	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*	Lipid	Diacylglycerol	57450	LC/MS Pos Late	100010949
2322	stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*	Lipid	Diacylglycerol	57449	LC/MS Pos Late	100010950
1418	stearoylcarnitine (C18)	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	34409	LC/MS Pos Late	100001391
1472	stearoylcholine*	Lipid	Fatty Acid Metabolism (Acyl Choline)	57464	LC/MS Pos Late	100015759
1304	suberate (C8-DC)	Lipid	Fatty Acid, Dicarboxylate	15730	LC/MS Polar	100000016
1425	suberoylcarnitine (C8-DC)	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	52990	LC/MS Pos Early	100006627
1114	succinate	Energy	TCA Cycle	1437	LC/MS Neg	252
4730	succinimide	Xenobiotics	Chemical	41888	LC/MS Polar	100003696
1113	succinylcarnitine (C4-DC)	Energy	TCA Cycle	37058	LC/MS Pos Early	100001948
1004	sucrose	Carbohydrate	Disaccharides and Oligosaccharides	1519	LC/MS Polar	935
4011	sulfate of piperine metabolite C16H19NO3 (2)*	Xenobiotics	Food Component/Plant	62295	LC/MS Neg	100020496
4012	sulfate of piperine metabolite C16H19NO3 (3)*	Xenobiotics	Food Component/Plant	62296	LC/MS Neg	100020497
4017	sulfate of piperine metabolite C18H21NO3 (1)*	Xenobiotics	Food Component/Plant	62297	LC/MS Neg	100020502
4019	sulfate of piperine metabolite C18H21NO3 (3)*	Xenobiotics	Food Component/Plant	62299	LC/MS Neg	100020504
4623	sulfate*	Xenobiotics	Chemical	46960	LC/MS Neg	100002528
4061	tartarate	Xenobiotics	Food Component/Plant	15336	LC/MS Neg	100000295
4185	tartronate (hydroxymalonate)	Xenobiotics	Bacterial/Fungal	20693	LC/MS Neg	100000840
350	taurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	2125	LC/MS Pos Early	512
2703	tauro-beta-muricholate	Lipid	Primary Bile Acid Metabolism	33983	LC/MS Neg	100001250
2699	taurochenodeoxycholate	Lipid	Primary Bile Acid Metabolism	18494	LC/MS Neg	1629
2696	taurocholate	Lipid	Primary Bile Acid Metabolism	18497	LC/MS Neg	1648
2745	taurocholenate sulfate	Lipid	Secondary Bile Acid Metabolism	32807	LC/MS Neg	100001990
2716	taurodeoxycholate	Lipid	Secondary Bile Acid Metabolism	12261	LC/MS Neg	1668
2723	taurolithocholate 3-sulfate	Lipid	Secondary Bile Acid Metabolism	36850	LC/MS Neg	100001658
2728	tauroursodeoxycholate	Lipid	Secondary Bile Acid Metabolism	39378	LC/MS Neg	100002912
1314	tetradecanedioate (C14-DC)	Lipid	Fatty Acid, Dicarboxylate	35669	LC/MS Neg	100001613
4538	THC carboxylic acid	Xenobiotics	Drug - Psychoactive	61836	LC/MS Neg	100016048
4539	THC carboxylic acid glucuronide 	Xenobiotics	Drug - Psychoactive	61848	LC/MS Neg	100016049
4062	theanine	Xenobiotics	Food Component/Plant	22206	LC/MS Neg	100000784
3697	theobromine	Xenobiotics	Xanthine Metabolism	18392	LC/MS Pos Early	100000445
3698	theophylline	Xenobiotics	Xanthine Metabolism	18394	LC/MS Neg	100000437
4763	thioproline	Xenobiotics	Chemical	53231	LC/MS Pos Early	100009232
3515	threonate	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	27738	LC/MS Polar	100001022
16	threonine	Amino Acid	Glycine, Serine and Threonine Metabolism	1284	LC/MS Pos Early	564
4064	thymol sulfate	Xenobiotics	Food Component/Plant	36095	LC/MS Neg	100001757
202	thyroxine	Amino Acid	Tyrosine Metabolism	2761	LC/MS Neg	1094
296	tiglylcarnitine (C5:1-DC)	Amino Acid	Leucine, Isoleucine and Valine Metabolism	35428	LC/MS Pos Early	100001597
72	trans-urocanate	Amino Acid	Histidine Metabolism	607	LC/MS Pos Early	537
2371	tricosanoyl sphingomyelin (d18:1/23:0)*	Lipid	Sphingolipid Metabolism	52436	LC/MS Pos Late	100008955
3492	trigonelline (N'-methylnicotinate)	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	32401	LC/MS Pos Early	100001092
1706	trimethylamine N-oxide	Lipid	Phospholipid Metabolism	40406	LC/MS Pos Early	100003397
206	tryptophan	Amino Acid	Tryptophan Metabolism	54	LC/MS Pos Early	565
215	tryptophan betaine	Amino Acid	Tryptophan Metabolism	37097	LC/MS Pos Early	100001743
185	tyramine O-sulfate	Amino Acid	Tyrosine Metabolism	48408	LC/MS Neg	100006092
132	tyrosine	Amino Acid	Tyrosine Metabolism	1299	LC/MS Pos Early	815
4106	umbelliferone sulfate	Xenobiotics	Food Component/Plant	48674	LC/MS Neg	100006282
1310	undecanedioate (C11-DC)	Lipid	Fatty Acid, Dicarboxylate	42395	LC/MS Neg	100001617
3413	uracil	Nucleotide	Pyrimidine Metabolism, Uracil containing	605	LC/MS Polar	825
3330	urate	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	1604	LC/MS Neg	1134
359	urea	Amino Acid	Urea cycle; Arginine and Proline Metabolism	1670	LC/MS Pos Early	533
3412	uridine	Nucleotide	Pyrimidine Metabolism, Uracil containing	606	LC/MS Neg	535
2725	ursodeoxycholate	Lipid	Secondary Bile Acid Metabolism	1605	LC/MS Neg	1135
2751	ursodeoxycholate sulfate (1)	Lipid	Secondary Bile Acid Metabolism	52970	LC/MS Neg	100009261
308	valine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	1649	LC/MS Pos Early	566
803	valylglycine	Peptide	Dipeptide	40475	LC/MS Neg	100003641
159	vanillactate	Amino Acid	Tyrosine Metabolism	54910	LC/MS Neg	100006129
187	vanillic alcohol sulfate	Amino Acid	Tyrosine Metabolism	48733	LC/MS Neg	100006125
160	vanillylmandelate (VMA)	Amino Acid	Tyrosine Metabolism	1567	LC/MS Neg	1111
3322	xanthine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	3147	LC/MS Polar	1004
3324	xanthosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	15136	LC/MS Neg	100000299
227	xanthurenate	Amino Acid	Tryptophan Metabolism	15679	LC/MS Neg	100000015
1451	ximenoylcarnitine (C26:1)*	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	57517	LC/MS Pos Late	100015836
952	xylose	Carbohydrate	Pentose Metabolism	15581	LC/MS Polar	826
